OBJECTID,Entity,Layer,Color,Linetype,Elevation,LineWt,RefName,Shape_Leng,Shape_Area,Name,Gazette_Ty,Gazette_No,LGA,LCDA,Size,Date_1,Hyperlink,Shape_Le_1,Gazette__1
1203,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1998/07/16,,0.0,
1204,LWPolyline,0,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1998/07/16,,0.0,
1205,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1998/07/16,,0.0,
1206,LWPolyline,0,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1998/07/16,,0.0,
1207,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1998/07/16,,0.0,
1208,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1998/07/16,,0.0,
1209,LWPolyline,0,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1998/07/16,,0.0,
1210,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1998/07/16,,0.0,
1211,LWPolyline,0,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1998/07/16,,0.0,
1212,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1998/07/16,,0.0,
1213,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1998/07/16,,0.0,
1214,LWPolyline,0,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1998/07/16,,0.0,
1215,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1998/07/16,,0.0,
1216,LWPolyline,0,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1998/07/16,,0.0,
1217,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1998/07/16,,0.0,
1218,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1998/07/16,,0.0,
1219,LWPolyline,0,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1998/07/16,,0.0,
1220,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1998/07/16,,0.0,
1221,LWPolyline,0,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1998/07/16,,0.0,
1222,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1998/07/16,,0.0,
1223,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1998/07/16,,0.0,
1224,LWPolyline,0,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1998/07/16,,0.0,
1225,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1998/07/16,,0.0,
1226,LWPolyline,0,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1998/07/16,,0.0,
1227,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1998/07/16,,0.0,
1228,LWPolyline,ACQUISITION,4,Continuous,0.0,25,,1568.87175776,146667.345617,Parafa Village Excision,Excision,No 38 vol 27,Ikorodu,Ikorodu,0.0,1994/10/27,,0.0,
1229,LWPolyline,ACQUISITION,4,Continuous,0.0,25,,1568.87175776,146667.345617,,,,,,0.0,1994/10/27,,0.0,
1230,LWPolyline,ACQUISITION,4,Continuous,0.0,25,,1568.87175776,146667.345617,,,,,,0.0,1994/10/27,,0.0,
1231,LWPolyline,ACQUISITION,4,Continuous,0.0,25,,1568.87175776,146667.345617,,,,,,0.0,1994/10/27,,0.0,
1232,LWPolyline,0,2,Continuous,0.0,25,,1371.74451474,101564.451055,Government land allocation,,,Ikorodu,Ikorodu,0.0,1994/10/27,,0.0,
1233,LWPolyline,0,2,Continuous,0.0,25,,1371.74451474,101564.451055,,,,,,0.0,1994/10/27,,0.0,
1234,LWPolyline,UNILAG ACQUSITION,2,Continuous,0.0,25,,2974.11380019,303831.17302,,,,,,0.0,1994/10/27,,0.0,
1236,LWPolyline,UNILAG ACQUSITION,-2,Continuous,0.0,25,,2557.76875163,300582.740103,Ewu elepe Village Excision,Excision,"No 46, Vol 40",Ikorodu,Ikorodu,0.0,2007/06/21,,0.0,
1237,LWPolyline,ACQ BOUNDARY,1,Continuous,0.0,25,,5687.33693612,1433890.25224,Ewu Elepe Scheme,Scheme,,Ikorodu,Ikorodu,0.0,2007/06/21,,0.0,
1242,LWPolyline,EWU- ELEPE_POLY,4,Continuous,0.0,25,,1136.01961331,78662.3928001,Ginti Village Parcel C,Excision,"No 46, Vol 40",Ikorodu,Ikorodu,0.0,2007/06/21,,0.0,
1246,LWPolyline,ParcelS,-2,Continuous,0.0,25,,965.854171844,46680.6719437,Elepe community school,,,Ikorodu,Ikorodu,0.0,2007/06/21,,0.0,
1247,LWPolyline,ParcelS,-2,Continuous,0.0,25,,549.832274035,17954.2462154,,,,,,0.0,2007/06/21,,0.0,
1248,LWPolyline,EWU- ELEPE_POLY,5,Continuous,0.0,25,,817.568189866,29000.7191207,Ewu elepe millenum Housing estate,,,Ikorodu,Ikorodu,0.0,2007/06/21,,0.0,
1249,LWPolyline,ParcelS,8,Continuous,0.0,25,,1178.26921812,51561.3323822,Ewu elepe millenum Housing estate,,,Ikorodu,Ikorodu,0.0,2007/06/21,,0.0,
1251,LWPolyline,GARMIN,1,Continuous,0.0,25,,109.800094337,669.781328236,,,,,,0.0,2007/06/21,,0.0,
1253,LWPolyline,1 AEC_BRT_Ld_Dev,5,3+3,0.0,13,,1078.83948955,58715.6365638,Proposed Possible BRT Depot,Revocation,,Ikorodu,Ikorodu,0.0,2007/06/21,,0.0,
1254,LWPolyline,REVOCATION,3,Continuous,0.0,25,,1257.47126819,82675.5032221,,,,,,0.0,2007/06/21,,0.0,
1255,LWPolyline,0,7,Continuous,0.0,25,,1257.77958976,96451.2209394,Radio Lagos station,,,,,0.0,2007/06/21,,0.0,
1256,LWPolyline,0,2,Continuous,0.0,25,,1637.14930055,97732.8066173,Radio station extension,,,,,0.0,2007/06/21,,0.0,
1257,LWPolyline,ParcelS,8,Continuous,0.0,25,,1254.88109699,96723.051045,,,,,,0.0,2007/06/21,,0.0,
1258,LWPolyline,ParcelS,8,Continuous,0.0,25,,1254.88109699,96723.051045,,,,,,0.0,2007/06/21,,0.0,
1259,LWPolyline,REVOCATION,6,Continuous,0.0,25,,2817.43577994,377590.838996,General Hospital,,,Ikorodu,Ikorodu,0.0,2007/06/21,,0.0,
1260,LWPolyline,REVOCATION,6,Continuous,0.0,25,,2817.43577994,377590.838996,,,,,,0.0,2007/06/21,,0.0,
1261,LWPolyline,REVOCATION,6,Continuous,0.0,25,,2817.43577994,377590.838996,,,,,,0.0,2007/06/21,,0.0,
1262,LWPolyline,REVOCATION,6,Continuous,0.0,25,,2817.43577994,377590.838996,,,,,,0.0,2007/06/21,,0.0,
1263,LWPolyline,REVOCATION,6,Continuous,0.0,25,,2817.43577994,377590.838996,,,,,,0.0,2007/06/21,,0.0,
1264,LWPolyline,REVOCATION,6,Continuous,0.0,25,,2817.43577994,377590.838996,,,,,,0.0,2007/06/21,,0.0,
1265,LWPolyline,REVOCATION,6,Continuous,0.0,25,,2817.43577994,377590.838996,,,,,,0.0,2007/06/21,,0.0,
1266,LWPolyline,REVOCATION,6,Continuous,0.0,25,,2817.43577994,377590.838996,,,,,,0.0,2007/06/21,,0.0,
1267,LWPolyline,REVOCATION,6,Continuous,0.0,25,,2817.43577994,377590.838996,,,,,,0.0,2007/06/21,,0.0,
1268,LWPolyline,UNILAG ACQUSITION,4,Continuous,0.0,25,,785.819675403,20065.7892572,,,,,,0.0,2007/06/21,,0.0,
1269,LWPolyline,UNILAG ACQUSITION,4,Continuous,0.0,25,,1079.50874141,51450.7397765,,,,,,0.0,2007/06/21,,0.0,
1270,LWPolyline,Transportation_Raod_Poly_Minna,4,Continuous,0.0,25,,3391.14940749,272574.989525,Ikorodu,,,Ikorodu,Ikorodu,0.0,2007/06/21,,0.0,
1271,LWPolyline,Transportation_Raod_Poly_Minna,4,Continuous,0.0,25,,1501.47459804,110990.640244,,,,,,0.0,2007/06/21,,0.0,
1272,LWPolyline,0,2,Continuous,0.0,25,,1173.62478485,74915.1287275,Sabo Market complex,,,Ikorodu,Ikorodu,0.0,2007/06/21,,0.0,
1273,LWPolyline,0,1,Continuous,0.0,25,,334.998456667,4964.23977009,LSDPC Housing,,,Ikorodu,Ikorodu,0.0,2007/06/21,,0.0,
1274,LWPolyline,0,1,Continuous,0.0,25,,618.970921451,11916.8349828,LSDPC Housing,,,Ikorodu,Ikorodu,0.0,2007/06/21,,0.0,
1275,LWPolyline,0,1,Continuous,0.0,25,,162.695959892,1400.07709769,,,,,,0.0,2007/06/21,,0.0,
1276,LWPolyline,0,1,Continuous,0.0,25,,292.783923552,3900.80821261,LSDPC Housing,,,Ikorodu,Ikorodu,0.0,2007/06/21,,0.0,
1277,LWPolyline,0,1,Continuous,0.0,25,,351.337429574,7604.36975474,LSDPC Housing,,,Ikorodu,Ikorodu,0.0,2007/06/21,,0.0,
1278,LWPolyline,0,-2,Continuous,0.0,25,,1719.70645142,153047.93889,,,,,,0.0,2007/06/21,,0.0,
1279,LWPolyline,0,4,Continuous,0.0,25,,981.094309625,58113.4976204,Oshota Village,,,Ikorodu,Ikorodu,0.0,2007/06/21,,0.0,
1280,LWPolyline,0,7,Continuous,0.0,25,,698.040163229,26228.5260409,Block 10,,,Ikorodu,Ikorodu,0.0,2007/06/21,,0.0,
1282,LWPolyline,0,2,Continuous,0.0,25,,1643.34676385,48391.3054637,Agric land allocation,,,Ikorodu,Ikorodu,0.0,2007/06/21,,0.0,
1283,LWPolyline,0,6,Continuous,0.0,25,,2463.65225899,45901.8119509,,,,,,0.0,2007/06/21,,0.0,
1284,LWPolyline,0,3,Continuous,0.0,25,,10165.3767848,6126392.42729,Revocation of land at Emure odogunyan,Revocation,"No 18, Vol 18",Ikorodu,Ikorodu,0.0,1985/04/04,,0.0,
1285,LWPolyline,0,1,Continuous,0.0,25,,994.914000369,70334.9457341,Ikorodu town,,,Ikorodu,Ikorodu,0.0,1985/04/04,,0.0,
1286,LWPolyline,0,1,Continuous,0.0,25,,1658.72837903,99157.7098567,Ayangbure jubilee Housing estate,Allocation,,Ikorodu,Ikorodu,0.0,1985/04/04,,0.0,
1287,LWPolyline,0,1,Continuous,0.0,25,,10355.3947786,5160418.21408,,,,,,0.0,1985/04/04,,0.0,
1288,LWPolyline,0,7,Continuous,0.0,25,,2140.70523804,135219.124221,,,,,,0.0,1985/04/04,,0.0,
1290,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1291,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1292,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1293,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1294,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1295,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1296,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1297,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1298,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1299,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1300,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1301,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1302,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1303,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1304,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1305,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1306,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1307,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1308,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1309,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1310,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1311,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1312,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1313,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1314,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1315,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1316,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1317,LWPolyline,Village Excision,4,Continuous,0.0,25,,2609.23302495,229347.200979,,,,,,0.0,1985/04/04,,0.0,
1318,LWPolyline,GARMIN,4,Continuous,0.0,25,,2580.56568269,214010.249441,,,,,,0.0,1985/04/04,,0.0,
1319,LWPolyline,0,2,Continuous,0.0,25,,970.888598942,43216.096097,,,,,,0.0,1985/04/04,,0.0,
1320,LWPolyline,0,2,Continuous,0.0,25,,1080.4237984,62241.1328956,,,,,,0.0,1985/04/04,,0.0,
1321,LWPolyline,0,2,Continuous,0.0,25,,259.821737341,4194.35649396,,,,,,0.0,1985/04/04,,0.0,
1322,LWPolyline,0,5,Continuous,0.0,25,,1736.33727328,169649.609146,,,,,,0.0,1985/04/04,,0.0,
1323,LWPolyline,GARMIN,2,Continuous,0.0,25,,1711.81264515,141175.240116,,,,,,0.0,1985/04/04,,0.0,
1324,LWPolyline,GARMIN,2,Continuous,0.0,25,,1711.81264515,141175.240116,,,,,,0.0,1985/04/04,,0.0,
1325,LWPolyline,GARMIN,5,Continuous,0.0,25,,614.832327908,22706.9570605,Divisional works yard,,,Ikorodu,Ikorodu,0.0,1985/04/04,,0.0,
1326,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1327,LWPolyline,0,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1328,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1329,LWPolyline,0,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1330,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1331,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1332,LWPolyline,0,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1333,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1334,LWPolyline,0,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1335,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1336,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1337,LWPolyline,0,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1338,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1339,LWPolyline,0,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1340,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1341,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1342,LWPolyline,0,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1343,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1344,LWPolyline,0,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1345,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1346,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1347,LWPolyline,0,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1348,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1349,LWPolyline,0,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1350,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1351,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1352,LWPolyline,0,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1353,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1354,LWPolyline,0,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1355,LWPolyline,detail survey Aja,6,Continuous,0.0,30,,13517.9341973,10392299.7879,,,,,,0.0,1985/04/04,,0.0,
1356,LWPolyline,ACQUISITION,4,Continuous,0.0,25,,1568.87175776,146667.345617,,,,,,0.0,1985/04/04,,0.0,
1357,LWPolyline,ACQUISITION,4,Continuous,0.0,25,,1568.87175776,146667.345617,,,,,,0.0,1985/04/04,,0.0,
1358,LWPolyline,ACQUISITION,4,Continuous,0.0,25,,1568.87175776,146667.345617,,,,,,0.0,1985/04/04,,0.0,
1359,LWPolyline,ACQUISITION,4,Continuous,0.0,25,,1568.87175776,146667.345617,,,,,,0.0,1985/04/04,,0.0,
1360,LWPolyline,0,2,Continuous,0.0,25,,1371.74451474,101564.451055,,,,,,0.0,1985/04/04,,0.0,
1361,LWPolyline,0,2,Continuous,0.0,25,,1371.74451474,101564.451055,,,,,,0.0,1985/04/04,,0.0,
1362,LWPolyline,UNILAG ACQUSITION,2,Continuous,0.0,25,,2974.11380019,303831.17302,,,,,,0.0,1985/04/04,,0.0,
1363,LWPolyline,Per,6,Continuous,0.0,25,,5606.53385173,1813381.81775,Ewu Elepe,,,Ikorodu,Ikorodu,0.0,1985/04/04,,0.0,
1364,LWPolyline,UNILAG ACQUSITION,-2,Continuous,0.0,25,,2557.76875163,300582.740103,,,,,,0.0,1985/04/04,,0.0,
1370,LWPolyline,EWU- ELEPE_POLY,4,Continuous,0.0,25,,1136.01961331,78662.3928001,,,,,,0.0,1985/04/04,,0.0,
1371,LWPolyline,GARMIN,4,Continuous,0.0,25,,2175.25682862,109934.538164,Ginti Village Parcel B,Excision,"No 46, Vol 40",Ikorodu,Ikorodu,0.0,2007/06/21,,0.0,
1374,LWPolyline,ParcelS,-2,Continuous,0.0,25,,965.854171844,46680.6719437,,,,,,0.0,2007/06/21,,0.0,
1375,LWPolyline,ParcelS,-2,Continuous,0.0,25,,549.832274035,17954.2462154,,,,,,0.0,2007/06/21,,0.0,
1378,LWPolyline,0,1,Continuous,0.0,25,,3718.50757918,109458.355803,Oliwo Village,,,Ikorodu,Ikorodu,0.0,2007/06/21,,0.0,
1379,LWPolyline,GARMIN,1,Continuous,0.0,25,,109.800094337,669.781328236,,,,,,0.0,2007/06/21,,0.0,
1380,LWPolyline,0,1,Continuous,0.0,25,,934.975195338,42580.6447679,Ginti Oliwo,,,Ikorodu,Ikorodu,0.0,2007/06/21,,0.0,
1381,LWPolyline,1 AEC_BRT_Ld_Dev,5,3+3,0.0,13,,1078.92118306,58733.5468946,,,,,,0.0,2007/06/21,,0.0,
1382,LWPolyline,REVOCATION,3,Continuous,0.0,25,,1257.47126819,82675.5032221,,,,,,0.0,2007/06/21,,0.0,
1383,LWPolyline,0,7,Continuous,0.0,25,,1257.77958976,96451.2209394,,,,,,0.0,2007/06/21,,0.0,
1384,LWPolyline,0,2,Continuous,0.0,25,,1637.14930055,97732.8066173,,,,,,0.0,2007/06/21,,0.0,
1385,LWPolyline,ParcelS,8,Continuous,0.0,25,,1254.88109699,96723.051045,,,,,,0.0,2007/06/21,,0.0,
1386,LWPolyline,ParcelS,8,Continuous,0.0,25,,1254.88109699,96723.051045,,,,,,0.0,2007/06/21,,0.0,
1387,LWPolyline,REVOCATION,6,Continuous,0.0,25,,2817.43577994,377590.838996,,,,,,0.0,2007/06/21,,0.0,
1388,LWPolyline,REVOCATION,6,Continuous,0.0,25,,2817.43577994,377590.838996,,,,,,0.0,2007/06/21,,0.0,
1389,LWPolyline,REVOCATION,6,Continuous,0.0,25,,2817.43577994,377590.838996,,,,,,0.0,2007/06/21,,0.0,
1390,LWPolyline,REVOCATION,6,Continuous,0.0,25,,2817.43577994,377590.838996,,,,,,0.0,2007/06/21,,0.0,
1391,LWPolyline,REVOCATION,6,Continuous,0.0,25,,2817.43577994,377590.838996,,,,,,0.0,2007/06/21,,0.0,
1392,LWPolyline,REVOCATION,6,Continuous,0.0,25,,2817.43577994,377590.838996,,,,,,0.0,2007/06/21,,0.0,
1393,LWPolyline,REVOCATION,6,Continuous,0.0,25,,2817.43577994,377590.838996,,,,,,0.0,2007/06/21,,0.0,
1394,LWPolyline,REVOCATION,6,Continuous,0.0,25,,2817.43577994,377590.838996,,,,,,0.0,2007/06/21,,0.0,
1395,LWPolyline,REVOCATION,6,Continuous,0.0,25,,2817.43577994,377590.838996,,,,,,0.0,2007/06/21,,0.0,
1396,LWPolyline,UNILAG ACQUSITION,4,Continuous,0.0,25,,785.819675403,20065.7892572,,,,,,0.0,2007/06/21,,0.0,
1397,LWPolyline,UNILAG ACQUSITION,4,Continuous,0.0,25,,1079.50874141,51450.7397765,,,,,,0.0,2007/06/21,,0.0,
1398,LWPolyline,Transportation_Raod_Poly_Minna,4,Continuous,0.0,25,,3391.14940749,272574.989525,,,,,,0.0,2007/06/21,,0.0,
1399,LWPolyline,Transportation_Raod_Poly_Minna,4,Continuous,0.0,25,,1501.47459804,110990.640244,,,,,,0.0,2007/06/21,,0.0,
1400,LWPolyline,0,2,Continuous,0.0,25,,1173.62478485,74915.1287275,,,,,,0.0,2007/06/21,,0.0,
1401,LWPolyline,0,1,Continuous,0.0,25,,334.998456667,4964.23977009,,,,,,0.0,2007/06/21,,0.0,
1402,LWPolyline,0,1,Continuous,0.0,25,,618.970921451,11916.8349828,,,,,,0.0,2007/06/21,,0.0,
1403,LWPolyline,0,1,Continuous,0.0,25,,162.695959892,1400.07709769,,,,,,0.0,2007/06/21,,0.0,
1404,LWPolyline,0,1,Continuous,0.0,25,,292.783923552,3900.80821261,,,,,,0.0,2007/06/21,,0.0,
1405,LWPolyline,0,1,Continuous,0.0,25,,351.337429574,7604.36975474,,,,,,0.0,2007/06/21,,0.0,
1406,LWPolyline,0,-2,Continuous,0.0,25,,1719.70645142,153047.93889,,,,,,0.0,2007/06/21,,0.0,
1407,LWPolyline,0,4,Continuous,0.0,25,,981.094309625,58113.4976204,,,,,,0.0,2007/06/21,,0.0,
1408,LWPolyline,0,7,Continuous,0.0,25,,698.040163229,26228.5260409,,,,,,0.0,2007/06/21,,0.0,
1409,LWPolyline,0,-2,Continuous,0.0,25,,1388.79613116,89538.8715328,crystal light oversea agency,,,Ikorodu,Ikorodu,0.0,2007/06/21,,0.0,
1410,LWPolyline,0,2,Continuous,0.0,25,,1643.34676385,48391.3054637,,,,,,0.0,2007/06/21,,0.0,
1411,LWPolyline,0,6,Continuous,0.0,25,,2463.65225899,45901.8119509,,,,,,0.0,2007/06/21,,0.0,
1412,LWPolyline,0,3,Continuous,0.0,25,,10165.3767848,6126392.42729,,,,,,0.0,2007/06/21,,0.0,
1413,LWPolyline,0,1,Continuous,0.0,25,,994.914000369,70334.9457341,,,,,,0.0,2007/06/21,,0.0,
1414,LWPolyline,0,1,Continuous,0.0,25,,1658.72837903,99157.7098567,,,,,,0.0,2007/06/21,,0.0,
1415,LWPolyline,0,1,Continuous,0.0,25,,10355.3947786,5160418.21408,,,,,,0.0,2007/06/21,,0.0,
1416,LWPolyline,0,7,Continuous,0.0,25,,2140.70523804,135219.124221,,,,,,0.0,2007/06/21,,0.0,
1417,LWPolyline,0,4,Continuous,0.0,25,,769.278349153,37041.6821261,Ginti Village Parcel A,Excision,"No 46, Vol 40",Ikorodu,Ikorodu,0.0,2007/06/21,,0.0,
1418,LWPolyline,Village Excision,4,Continuous,0.0,25,,1428.80664971,119100.852246,Poboyejo Village Excision,Excision,"No 9, Vol 29",Ikorodu,Ikorodu north,0.0,1996/03/28,,0.0,
1419,LWPolyline,ACQUISITION,4,Continuous,0.0,25,,1449.94255231,-119227.966176,Parafa Village Excision,Excision,"No 38, Vol 27",Ikorodu,Ikorodu north,0.0,1994/10/27,,0.0,
1420,LWPolyline,Village Excision,4,Continuous,0.0,25,,1428.80664971,119100.852246,,,,,,0.0,1994/10/27,,0.0,
1421,LWPolyline,ACQUISITION,4,Continuous,0.0,25,,1449.94255231,-119227.966176,,,,,,0.0,1994/10/27,,0.0,
1422,LWPolyline,Village Excision,4,Continuous,0.0,25,,1428.80664971,119100.852246,,,,,,0.0,1994/10/27,,0.0,
1423,LWPolyline,ACQUISITION,4,Continuous,0.0,25,,1449.94255231,-119227.966176,,,,,,0.0,1994/10/27,,0.0,
